0,1,2,3,4,5,6,7
Selling this 3 bedroom house@East Legon Galaxy International School,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,425,000",5 days,,
"For sale, 4 bedroom townhouse @Abelemkpe","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,210,000",5 days,,
3bedroom house at sokoban,"Beds: 3, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 400,000",5 days,,
Spintex 4 Bedrooms House For Sale,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,000,000",5 days,,
Tse Ado Behind Trade Fair 3 Bedrooms House With Boys Qrtrs For Sale,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,368,000",5 days,,
Uncompleted 2bedrooms for sale kodie Apagya,"Beds: 2, Baths: 2",MEMBER,"Kumasi, Houses","GH₵ 15,000",5 days,,
For sale 4 bedroom house with 1boy's quarters @Airport Hills estate,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 11,200,000",5 days,,
uncompleted 4 bedrooms is on sale at kodie Apagya,"Beds: 4, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 75,000",5 days,,
7 bedroom house for sale at kronom sofokojo,"Beds: 7, Baths: 7",MEMBER,"Kumasi, Houses","GH₵ 450,000",5 days,,
5 Bedroom House With One Boys qt For Sale At East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 5,600,000",5 days,,
EXEC 4 B/R HUS SWIM PL AT CANTONMENTS,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,135,000",5 days,,
EXEC 4 B/R HUS 1 BQS AT CANTONMENTS,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 5,700,000",5 days,,
EXEC 4 B/R HUS 1 BQS AT CANTONMENTS,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,420,000",5 days,,
4 Bedroom House for sale at Taifa,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 672,000",5 days,,
Executive 4 Bedroom House For Sale At Lakeside Estate,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 950,000",5 days,,
Executive 4 bedroom townhouse for sale at Abelenkpe,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,125,000",5 days,,
Dansoman Roundabout 4 Bedrooms House For Sale,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,425,000",5 days,,
4 BEDROOM HOUSE FOR SALE BOTWE,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 890,000",5 days,,
this 4bedroom house@McCarthy Hills,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,365,000",5 days,,
🌹🦜 New 4 Bed House @ East Legon Adjirin,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,450,000",5 days,,
4bedroom on 2plots at kotwi,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 260,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Fantasic 4bedroom With Boysquarters At Spintex Hfc Estate Comm 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,350,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
newly built 4 bedrooms for sale at Adjiringanor 69,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,151,510",5 days,,
"For sale,5 bedhouse a swimming pool 1bys quarters@East Legon","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 5,320,000",5 days,,
EXEC 3 B/R HUS FOR SALE AT ACHIMOTA GATED COM,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,100,000",5 days,,
EXEC 5 B/R HUS 1 BQS SWIM PL AT EAST AIRPORT,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,575,000",5 days,,
EXEC 5 B/R HUS 1 BQS AT EAST AIRPORT,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,025,000",5 days,,
EXEC 4 B/R HUS AT EAST LEGON HILLS,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,375,000",5 days,,
Executive 3 bedroom semi detached house for sale@Broadcasting New weija,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 465,000",5 days,,
Classic 3 bedroom Self Compound @ East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 570,000",5 days,,
Executive 3 Bedroom House At Lakeside Estate,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 490,000",5 days,,
EXEC 2 B/R HUS AT EAST LEGON HILLS,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 300,000",5 days,,
🦜Exotic 3 bedroom 🌷Self Compound 🌺 East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 570,000",5 days,,
Executive 4 Bedroom House For Sale At Kwabenya,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 864,000",5 days,,
this 4bedroom house@Tema community 12,"Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 1,650,000",5 days,,
Executive 4 Bedroom House For Sale Oyibi,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,305,000",5 days,,
"For sale,5 bedroom house with swimming pool@Airport hills","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 13,750,000",5 days,,
EXEC 2 B/R HUS AT ASHONGMAN ESTATE,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 350,000",5 days,,
EXEC 3 B/R HUS 1 BQS AT EAST AIRPORT,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,650,000",5 days,,
4bedroom House At Adenta New Legon For Sale,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 800,000",5 days,,
Selling 4bedroom house@ East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,596,000",5 days,,
Selling 6 bedroom house @East Legon closed to French school,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,135,000",5 days,,
Selling this 4 bedroom house @Tema community 18,"Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 1,710,000",5 days,,
uncompleted story building for sale at Afrancho,"Beds: 10+, Baths: 6",MEMBER,"Kumasi, Houses","GH₵ 630,000",5 days,,
4bed Contemporary Home 💐Amasaman,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 910,000",5 days,,
Selling this 3bedroom house@Oyarifa Ayi Mensah,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 795,000",5 days,,
Executive 3 bedrooms house at Adjiringannor,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 980,000",5 days,,
east legon hills 5bedroms house 4sale,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 900,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
5 bedroom house for sale at Ajirigano East Legon,"Beds: 5, Baths: 2",MEMBER,"Accra, Houses","GH₵ 4,600,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Executive 4 Bedroom Swimming Pool House For Sale At East Airport,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,595,000",5 days,,
Selling this 4bedroom storey house @East Legon around A&C,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",5 days,,
Selling 6 bedroom house@Accra area,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 4,104,000",5 days,,
8bedrooms house @Spintex,"Beds: 8, Baths: 9",MEMBER,"Accra, Houses","GH₵ 2,120,000",5 days,,
4 Bedroom House for sale at Ashongman,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 480,000",5 days,,
Executive Newly Built 3 Bedroom House For Sale at Abokobi,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 400,000",5 days,,
5 Bedroom house+ swimming Pool for Sale East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,705,000",5 days,,
Executive 5 bedroom house at East Legon,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 4,680,000",5 days,,
EXEC 5 B/R HUS 1 BQS AT EAST LEGON,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,850,000",5 days,,
Selling 4bedroom house@Airport area Tse-Addo,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",5 days,,
EXEC 5 B/R 1 BQS AT EAST LEGON GHANA LINK,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,575,000",5 days,,
🌹🔑 New 3bed House @ Botwe Lake Side,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 580,000",5 days,,
Selling 5bedroom house@Afienya side Michel Camp Mataheko,"Beds: 5, Baths: 6",MEMBER,"Greater Accra, Houses","GH₵ 1,995,000",5 days,,
3 bedrooms uncompleted for sale at Teshie,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 180,000",5 days,,
4 Bed House @ Botwe Lake Side,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 870,000",5 days,,
Executive 10 Bedroom House For Sale At East Legon,"Beds: 10, Baths: 10",MEMBER,"Accra, Houses","GH₵ 5,225,000",5 days,,
Tse Ado 3 Bedrooms House For Sale,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,425,000",5 days,,
FURNISHED 6 B/R HUS 1 BQS SWIM PL AT CHANTAN ISRAEL,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,420,000",5 days,,
4 Bedroom Storey building for sale at Abokobi,"Beds: 4, Baths: 4","Accra, Houses","GH₵ 550,000",5 days,,,
EXEC 3 B/R HUS AT ABOKOBI TEIMAN ROAD GATED COMMUNITY,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 270,000",5 days,,
EXEC 4 B/R HUS 1 BQS AT EAST AIRPORT,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,925,000",5 days,,
EXEC 4 B/R HUS 1 BQS AT EAST AIRPORT,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,925,000",5 days,,
EXEC 4 B/R LUXURIOUS HUS AT AIRPORT HILLS,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,300,000",5 days,,
UNCOMPLETED 4 B/R HUS AT ASHONGMAN ESTATE,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 540,000",5 days,,
5 Bedroom Self Compoud at Spintex,"Beds: 5, Baths: 5","Accra, Houses","GH₵ 1,368,000",5 days,,,
Selling this 4bedroom house@East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 7,280,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
2bedroom House For Sale At Agbogba,"Beds: 2, Baths: 3",MEMBER,"Accra, Houses","GH₵ 420,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
EXEC 5 B/R HUS AT SPINTEX COCA COLA,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,375,000",5 days,,
EXEC 4 B/R 1 BQS AT WEST LEGON,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,430,000",5 days,,
3 bedroom house for sale at East Legon,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 862,500",5 days,,
3 bedroom house for sale at Ashongman,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 460,000",5 days,,
3 Bedroom Ensuite at East legon,"Beds: 3, Baths: 3","Accra, Houses","GH₵ 1,425,000",5 days,,,
Executive 4 Bedroom House For Sale At East Legon,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,145,000",5 days,,
Executive 3 Bedroom House For Sale At Achimota,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 990,000",5 days,,
Selling this 5bedroom house@East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 5,500,000",5 days,,
Selling this 6 bedroom house@Dansoman,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 3,705,000",5 days,,
Selling this 3 bedroom house@Tema community 25,"Beds: 3, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 1,710,000",5 days,,
Selling this 3bedroom gated community house@East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 500,000",5 days,,
Uncompleted 3 bedroom for sale at Teshie,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 250,000",5 days,,
new 3 bedrooms with pool for sale at lakeside,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 900,000",5 days,,
Executive 7 Bedroom House For Sale At East Legon,"Beds: 7, Baths: 8",MEMBER,"Accra, Houses","GH₵ 7,540,000",5 days,,
LAKESIDE 3bedrooms,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 450,000",5 days,,
Selling this 4bedroom house@Kumasi TUC Santasi,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 2,736,000",5 days,,
Selling 5bedroom house@Kumasi Atasomanso,"Beds: 5, Baths: 6",MEMBER,"Kumasi, Houses","GH₵ 4,275,000",5 days,,
2BEDROOM Expandable AYIMENSAH,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 390,000",5 days,,
model 4bed self compound at Adenta,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 960,000",5 days,,
3BEDROOM house LAKESIDE,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 885,000",5 days,,
Executive 3 Bedrooms House At Agbogba,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 450,000",5 days,,
4 Bedrooms House At Ashaley Botwe Lakeside Estate,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 350,000",5 days,,
4 Bedroom House for Sale at East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,705,000",5 days,,
3bedroom house EASTLEGON Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 590,000",5 days,,
Selling this 4bedroom house@Cantonments Au Village,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 5,700,000",5 days,,
5 BEDROOM FOR SALE IN EAST LEGON ANC MALL ACCRA,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 4,330,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Selling this 4bedroom house@ East Legon,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,995,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Selling this 3bedroom house@Kwabenya,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 798,000",5 days,,
4 bedrooms house with big land at Santasi Ampabame No2 near Angel Estate,"Beds: 4, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 140,000",5 days,,
Executive Newly built 3 bedrooms house at Ahodwo Atasomanso,"Beds: 3, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 850,000",5 days,,
2 bedrooms house at AHODWO DABAN new site,"Beds: 2, Baths: 2",MEMBER,"Kumasi, Houses","GH₵ 300,000",5 days,,
5 bed house with swimming pool@Airport Hills,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 13,250,000",5 days,,
"For sale, 4 bedrooms boys quarter in East Legon American house","Beds: 4, Baths: 6",MEMBER,"Accra, Houses","GH₵ 4,240,000",5 days,,
Affordable house for sale in Kumasi,"Beds: 3, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 420,000",5 days,,
House for sale in Amasaman,"Beds: 5, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 820,000",5 days,,
HOUSE FOR SALE-WEST LEGON,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 650,000",5 days,,
HOUSE 4SALE-ABELENKPE,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 950,000",5 days,,
3BEDROOM HOUSE FOR SALE AT SPINTEX,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 520,000",5 days,,
4bedroom house for sale at Dzorwulu,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,260,000",5 days,,
4 bedroom house for sale @ North Legon -: Westlands,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,000,000",5 days,,
5 bedrooms uncompleted house at SANTASI ANYINAM near Atasomanso,"Beds: 5, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 350,000",5 days,,
4 Bedrooms For Sale At Spintex Bastona,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,040,000",5 days,,
🌹🔑 Swimming Pool House @ East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 4,600,000",5 days,,
Sxecutive 4 Bedrooms House For Sale,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,045,000",5 days,,
🌹🔑 New 4bed House @ Adjiringanor East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,400,000",5 days,,
EXEC 4 BEDROOM HOUSE AT DANSOMAN ROUNDABOUT FOR SALE,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 1,450,000",5 days,,
EXEC 3 BEDROOM HOUSE AT COMMUNITY 25 FOR SALE,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 350,000",5 days,,
EXEC 4 BEDROOM HOUSE AT LAKESIDE FOR SALE,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,160,000",5 days,,
EXEC 4/5 + 2 BQTERS HOUSE AT EAST AIRPORT FOR SALE,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,146,000",5 days,,
SEMI DETACHED 3 BEDROOM HOUSE AT DZORWULU FOR SALE,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 2,030,000",5 days,,
EXEC 3 BED HOUSE + RANGE OVER SPORT @ EAST LEGON HILLS FOR SALE,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,450,000",5 days,,
House At Daban,"Beds: 4, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 700,000",5 days,,
Selling this 4bedroom house@ East Legon,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,995,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
3 bedroom house at Lakeside,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 395,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
EXEC 3 BEDROOM HOUSE AT SPINTEX FOR SALE,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 696,000",5 days,,
Selling 4bedroom house@ Spintex community 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,539,000",5 days,,
Selling 3 bedroom house @Spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 684,000",5 days,,
Affordable House at Santasi Kokoben,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 270,000",5 days,,
3bedroom with additional half plot at ohwimase hilltop,"Beds: 3, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 500,000",5 days,,
8 BEDROOM+SWIMMING POOL TRASSACO,"Beds: 8, Baths: 9",MEMBER,"Accra, Houses","GH₵ 6,900,000",6 days,,
",4bedrooms @East Legon Adjiringanor school junction","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,855,000",6 days,,
5 bedroom house @Trasacco Phase 2,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 1,820,000",6 days,,
"For sale,4 bedroom house @East Legon Ability","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,595,000",6 days,,
luxurious house at Atasemanso,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 1,550,000",6 days,,
uncompleted 6bedroom at Sokoban Asaago,"Beds: 6, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 1,450,000",6 days,,
Oyibi 3bedrooms house 4sale Adenta,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 350,000",6 days,,
east legon 5bedroms mansion 4sale,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 4,636,000",6 days,,
Selling this 4bedroom house@East Legon American house,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",6 days,,
4 BEDROOM HOUSE KATAMANSO,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,700,000",6 days,,
Selling this 3 bedroom house@East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 440,000",6 days,,
executive 3 bedrooms house at lakeside estate community,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 480,000",6 days,,
5 Bedroom house newly built plus 2 boys quarters located at Trasacco,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 9,010,000",6 days,,
10 Chamber and hall units(house) for sale at Teshie,"Beds: 10, Baths: 4",MEMBER,"Accra, Houses","GH₵ 300,000",6 days,,
Executive 3 Bedroom Duplets For Sale At Kumasi,"Beds: 10+, Baths: 10",MEMBER,"Ashanti, Houses","GH₵ 500,000",6 days,,
Selling this 5bedroom house@ Adjiringanor Ability,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,575,000",6 days,,
Executive 3 Bedroom House at Nana junction,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 800,000",6 days,,
Executive 3 Bedrooms house with 1 boys quarters at Lakeside Estate,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 870,000",6 days,,
EXEC 4 BEDROOM HOUSE @ GBAWE ZERO SALE,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 450,000",6 days,,
Selling 4bedroom house@Tema community 25,"Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 1,254,000",6 days,,
Fantasic 4bedroom With Boysquarters At Spintex Hfc Estate Comm 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,350,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Newly built four bedroom house for sale at Dome..,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,100,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
"For sale,5bedroom house @East Legon","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,445,000",6 days,,
Modern 4 bedroom house at East Airport,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,500,000",6 days,,
EXEC 4 BEDROOM HOUSE @ SOWUTUOM FOR SALE,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 1,120,000",6 days,,
An executive 4 bedroom house for sale at Doodowa,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 870,000",6 days,,
🍒🔑🦜 3bed House @ Adjiringanor East Legon,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,111,000",6 days,,
Executive 7 Bedroom House For Sale At Cantonments,"Beds: 7, Baths: 8",MEMBER,"Accra, Houses","GH₵ 20,300,000",6 days,,
🍎🦜 3bed House @ Adjiringanor East Legon,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 975,000",6 days,,
🍒🦜 3 Bed House With Bq @ East Legon,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,600,000",6 days,,
Selling this 4bedroom house@Adenta New Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 720,000",6 days,,
EXEC 3 BEDROOM HOUSE @ TEMA 4 SALE,"Beds: 3, Baths: 3",MEMBER,"Greater Accra, Houses","GH₵ 784,000",6 days,,
6 BEDROOM HOUSE+SWIMMING POOL WEST LEGON,"Beds: 8, Baths: 9",MEMBER,"Accra, Houses","GH₵ 6,900,000",6 days,,
